,Group_Cocaine,Commodity_Cocaine,Commodity_Health,Commodity_Money,Gain_Loss_Gains,Delay_Prob_Delay,Amount,IV,pids
0,0.0,-0.07621460742963969,-0.0067969692755205985,-0.025303004440852817,0.1436229411845707,0.0456964535536642,0.0006516998410693368,0.16520705799528,GM33
1,0.0,-0.06319223129193215,-0.004130523653167975,-0.027136694737715805,0.17621635286380666,0.05799049421932758,-0.017874145454518365,0.08549031948277246,GM33
2,0.0,-0.043597499422533034,0.013544782458903174,-0.03216475122721335,0.15824388157554412,0.04898072134702213,-0.03382987452309268,0.0007863112199410814,GM33
3,0.0,-0.05678448815298156,-0.0017267737560861607,-0.03728018077094421,0.16011468852564786,0.0569915037667958,-0.02372610342138799,-0.048125074762472096,GM33
4,0.0,-0.057263229281089296,0.001297610996741115,-0.046123319476502604,0.15255542302226233,0.05134376229373773,-0.051305863645893075,-0.10164081248068413,GM33
5,0.0,-0.05318406649569893,0.0017739335913269673,-0.05242556519278576,0.11927607994266748,0.03637615911282825,-0.046437666866503136,-0.2116153026632641,GM33
6,0.0,-0.04589484550245125,0.0024259481768333503,-0.06014770730164904,0.09265321938737225,0.029136697403226237,-0.01028940471471655,-0.30332033602004427,GM33
7,0.0,-0.060210307704001674,0.002371141721558069,-0.030335677142220553,0.17038410544999869,0.042008293027371836,-0.0015128766835938927,0.11715889275945864,GM33
8,0.0,-0.045389066498570246,0.003021241322963008,-0.02479234714310927,0.21672675025954208,0.038442255113157305,0.0109869310742281,0.06846780730036053,GM33
9,0.0,-0.03618785904052789,0.009052998408767127,-0.021057346365156465,0.20852140256633017,0.032297212474492715,0.030102283176395055,0.018834880208270444,GM33
10,0.0,-0.03885493774846386,0.0073786693460680145,-0.023137297614682292,0.19316246141147128,0.056256526587136445,0.022570354749642144,-0.04771220530260026,GM33
11,0.0,-0.03630718735749916,0.013265093505414459,-0.018963248472370325,0.20078019855645216,0.05751975521802583,0.05144374876224867,-0.04477478878370069,GM33
12,0.0,-0.046391148366205365,0.0071394102317062546,-0.027308227543394945,0.1684074841363371,0.04245040612915489,0.055163435674445864,-0.15589778883347322,GM33
13,0.0,-0.051561790840895946,0.0001651163872382916,-0.056144244172914845,0.11180861594087839,0.027661459204024397,0.01337446746336321,-0.3255400525531218,GM33
14,0.0,0.02133589441550072,0.010746030257569702,-0.017210071055505368,0.06782482178975784,0.05835758834607135,0.024832235096069064,0.2129770725791076,GM33
15,0.0,0.025209118458096313,0.0038266617118410126,-0.01926743512837179,0.12109863267952346,0.06788065584066612,0.004065602237239205,0.11535033562957744,GM33
16,0.0,0.012056673445201106,-0.03125635737036145,-0.03362808687706335,0.06127629399431724,0.044731311851016066,-0.0395578700366111,-0.05535839357792703,GM33
