,fit,vac,mse,rmse,mae,aic,bic,model,group
4276,ind_GBR,0.9859983145376064,0.0021080112065673664,0.0347296286310107,0.04591308317426925,,,GBR,control
4277,ind_GBR,0.932445961431885,0.009415907994855003,0.06370242178567331,0.09703560168749922,,,GBR,control
4278,ind_GBR,0.9448586959308175,0.004846043667199807,0.052007601936131735,0.06961353077670897,,,GBR,control
4279,ind_GBR,0.8456076002136285,0.03054535472324544,0.12306126266405684,0.1747722939233946,,,GBR,control
4280,ind_GBR,0.947770920182641,0.005870302082191403,0.05988841349165639,0.07661789661816228,,,GBR,control
4281,ind_GBR,0.9576242710689878,0.005021634170551122,0.04915612325231528,0.07086348968651715,,,GBR,control
4282,ind_GBR,0.9516925205627611,0.005825400056948585,0.05460877443655008,0.07632430842758148,,,GBR,control
4283,ind_GBR,0.9617823599210322,0.005186729250590429,0.047059268966353984,0.07201895063516567,,,GBR,control
4284,ind_GBR,0.9108221057879768,0.010612886721003134,0.06361071395496441,0.10301886584991671,,,GBR,control
4285,ind_GBR,0.9811727745545524,0.0027807873914588686,0.028249498771002808,0.05273317164232461,,,GBR,control
4286,ind_GBR,0.9788957082431403,0.003812932594305896,0.04105836144831392,0.061748948123072474,,,GBR,control
4287,ind_GBR,0.9441406883442558,0.004967550634537803,0.05389663371578446,0.07048085296403415,,,GBR,control
4288,ind_GBR,0.9728621438782579,0.002595903937221851,0.034397237418886666,0.05095001410423604,,,GBR,control
4289,ind_GBR,0.9507140302849335,0.005524054899456345,0.05207010852985017,0.07432398603046222,,,GBR,control
4290,ind_GBR,0.9386194611635839,0.011051783565958855,0.07893018008812695,0.10512746342397335,,,GBR,control
4291,ind_GBR,0.9148522209986327,0.013075583753039252,0.08153277150120755,0.1143485188056201,,,GBR,control
4292,ind_GBR,0.9481849216915607,0.006150007297297819,0.04964572919433167,0.07842198223264839,,,GBR,control
4293,ind_GBR,0.9623633617622189,0.0016025659710324036,0.026887593920130553,0.04003206178842658,,,GBR,control
4294,ind_GBR,0.9926403903312138,0.0012195543220366357,0.02530956067278628,0.03492211794889645,,,GBR,control
4295,ind_GBR,0.9998514198184129,1.9344792197495608e-05,0.002736884126404404,0.004398271501112182,,,GBR,control
4296,ind_GBR,0.922290827101542,0.016870005570835973,0.08376106925238444,0.12988458557825858,,,GBR,control
4297,ind_GBR,0.8320535399172042,0.030182222344385976,0.11046923880751759,0.17373031498384495,,,GBR,control
4298,ind_GBR,0.9396444607228821,0.0041458636099153115,0.0380352922247154,0.06438838101641717,,,GBR,control
4299,ind_GBR,0.9547837865783249,0.007498890824712827,0.054019152947059494,0.08659613631515455,,,GBR,control
4300,all_GBR,0.3443311393050297,0.10388949323040975,0.26526607919915685,0.3223189309215482,,,GBR,all
4301,cocaine_GBR,0.3036077330144219,0.11009234040482946,0.2778938073708046,0.3318016582309821,,,GBR,cocaine
4302,control_GBR,0.43028234831995893,0.08645421254725885,0.23010709299679913,0.294030972088416,,,GBR,control
4303,ind_GBR,0.9146548951807308,0.0076546173387807845,0.053183694278090526,0.08749067000989753,,,GBR,cocaine
4304,ind_GBR,0.9352520052846334,0.010970941192161068,0.06951245046437904,0.10474226077453679,,,GBR,cocaine
4305,ind_GBR,0.8969862909950039,0.009290424807652105,0.061078194983841066,0.09638684976516301,,,GBR,cocaine
4306,ind_GBR,0.9484882229051754,0.010136128029903567,0.06831272874367271,0.1006783394276225,,,GBR,cocaine
