,fit,vac,mse,rmse,mae,aic,bic,model,group
790,ind_LR,0.49842232074686255,0.09545305330629582,0.23949823772068654,0.30895477550330214,-186.27878000321257,-181.4898816938677,LR,control
791,ind_LR,0.3048418012755586,0.08716918733262978,0.23466662584036144,0.29524428416589166,-230.23081921178476,-225.10212282884908,LR,control
792,ind_LR,0.4901187772204878,0.06596364838278235,0.20895036489156513,0.25683389258970934,-232.52267795707132,-227.59086171976216,LR,control
793,ind_LR,0.4767416501738355,0.024196668322758682,0.11366984783016214,0.1555527830762236,-312.330927872394,-307.4456253594134,LR,control
794,ind_LR,0.42046547075360885,0.09935879287570566,0.25804226400118896,0.31521229810352525,-210.7386563176579,-205.6734573313514,LR,control
795,ind_LR,0.6663327125469879,0.05314477379225664,0.22119859513193293,0.23053150281958568,-289.4735508431342,-284.263210471158,LR,control
796,ind_LR,0.0881104576918228,0.20598129317205702,0.4315249757233005,0.4538516202153045,-135.03735332611544,-130.08267969715902,LR,control
797,ind_LR,0.24803284818186022,0.13098994962122582,0.29501698752372607,0.3619253370810419,-209.42664131314478,-204.11872061282975,LR,control
798,ind_LR,0.5745802265583777,0.0365192447287065,0.1445484247768498,0.19110009086524918,-280.6527677871168,-275.74407319460977,LR,control
799,ind_LR,0.2540842408717241,0.13303931925910883,0.3202224977986656,0.3647455541320673,-181.5741716050291,-176.53059445093103,LR,control
800,all_LR,0.12227988810629165,0.13649705230676182,0.3299954230793369,0.36945507481527684,-9335.911096644868,-9323.004720921987,LR,all
801,cocaine_LR,0.10737460544925781,0.1375445785775302,0.33299062383578754,0.37087002922523976,-5062.643605612809,-5050.952773539624,LR,cocaine
802,control_LR,0.11499414969739852,0.13227062106195503,0.3217396888737392,0.3636902817810163,-4316.925711283357,-4305.592330883196,LR,control
803,ind_LR,0.30316172433092214,0.06476698797737289,0.18590041585972905,0.25449359123045295,-280.64376202377696,-275.3549802254942,LR,cocaine
804,ind_LR,0.15798664858463896,0.14445405060795397,0.33419266032642764,0.3800711125670484,-259.1319582784727,-253.30664850700063,LR,cocaine
805,ind_LR,0.33723899111617817,0.054913307598958995,0.18892781668830522,0.23433588628069538,-323.92595059339715,-318.47117495597246,LR,cocaine
806,ind_LR,0.5547996777269899,0.09358991532833731,0.2425380017109872,0.3059246889813526,-228.14559906513824,-222.9756641077971,LR,cocaine
807,ind_LR,0.5358189740775325,0.0748142120294202,0.19700128302963843,0.2735218675525235,-283.79496269383554,-278.3759022912109,LR,cocaine
808,ind_LR,0.23012607643820027,0.10461805834353098,0.2765979346034461,0.3234471492277077,-251.09061833894566,-245.63584270152097,LR,cocaine
809,ind_LR,0.2901065425184117,0.05264331277604693,0.19195760014466565,0.22944130573209118,-349.30592735235075,-343.7309438667867,LR,cocaine
810,ind_LR,0.5086056753980437,0.10154218391792755,0.23385125859062114,0.31865684351340634,-270.4737154084928,-264.89873192292873,LR,cocaine
811,ind_LR,0.4178120880985181,0.07208737570639794,0.2260686461755757,0.26849092294973015,-303.6955322768678,-298.17118440727234,LR,cocaine
812,ind_LR,0.287957109544665,0.06893865168919008,0.20767200067007485,0.2625617102495908,-308.92097827185046,-303.39663040225497,LR,cocaine
813,ind_LR,0.4835974637856538,0.09170104174129436,0.2550275176647416,0.30282179865606496,-308.98802166988713,-303.23762702348483,LR,cocaine
814,ind_LR,0.21814560599008015,0.09093140500115923,0.25152632655518953,0.3015483460428182,-264.53678296533445,-259.0997852227443,LR,cocaine
815,ind_LR,0.8604474452910107,0.031345845266842365,0.13045929687620225,0.1770475791047208,-408.058152219043,-402.4999052328199,LR,cocaine
816,ind_LR,0.5336934985455535,0.06762997538045817,0.19669176276614306,0.2600576385735635,-265.37039714282076,-260.16005677084456,LR,cocaine
817,ind_LR,0.44091943657313104,0.03373878166888783,0.14252839004543813,0.18368119574112052,-341.68894581532754,-336.439000188759,LR,cocaine
818,ind_LR,0.35598156388276847,0.09161778169130877,0.25650116667415523,0.3026842937638304,-239.79325009314522,-234.54330446657667,LR,cocaine
819,ind_LR,0.3333673102250657,0.08699501114894302,0.2512112468895786,0.294949167059246,-279.2609225901303,-273.7537422079176,LR,cocaine
820,ind_LR,0.44975491951471025,0.11227647285813357,0.2634038530164883,0.3350768163543004,-212.49230323676085,-207.30206353649166,LR,cocaine
821,ind_LR,0.4100647185921191,0.12705263691243676,0.29513523145143405,0.35644443734253556,-210.56799670930198,-205.27921491101924,LR,cocaine
822,ind_LR,0.14461695129924723,0.1416835223368576,0.3205374408005922,0.37640871713718005,-201.1867395832293,-195.87881888291426,LR,cocaine
823,ind_LR,0.5082818749693678,0.04576807002517892,0.16254098909568532,0.21393473309675295,-313.6693649774466,-308.39990700098735,LR,cocaine
824,ind_LR,0.23854649319190546,0.0933695637315876,0.2586585745119149,0.3055643364851134,-259.2020741232287,-253.78301372060406,LR,cocaine
825,ind_LR,0.45192253662587556,0.07225187911836109,0.23054886500528907,0.26879709655865164,-261.38729132068727,-256.1570502870047,LR,cocaine
826,ind_LR,0.19394830653705875,0.1022426475325216,0.267396208120337,0.3197540422457887,-171.5912922931126,-166.9036814494052,LR,control
827,ind_LR,0.17745500042214923,0.09742999623929416,0.2647802887655657,0.3121377840622538,-221.87625117596235,-216.72682921895557,LR,control
828,ind_LR,0.13719379246207242,0.08037136755214835,0.2466099625639268,0.2834984436503106,-217.85656162542867,-212.90188799647225,LR,control
829,ind_LR,0.21556074348867948,0.13946580822688406,0.31832046676713177,0.3734512126461555,-179.20403033738808,-174.13883135108156,LR,control
830,ind_LR,0.23391781673311485,0.09706685525330724,0.26922081297073086,0.31155554120141604,-238.56495208116385,-233.2761702828811,LR,control
831,ind_LR,0.4069841902277356,0.06295046712009045,0.2060141940542099,0.25089931669913024,-255.9482672143896,-250.86167764984958,LR,control
832,ind_LR,0.4105724030061523,0.07742596962501704,0.22247062152399696,0.27825522389528834,-205.79150844288796,-200.97806994835946,LR,control
833,ind_LR,0.22196947028639868,0.1039373436835781,0.2634437017113186,0.3223931508012819,-202.0209993638573,-196.9992803508236,LR,control
834,ind_LR,0.260592035145751,0.104585627002529,0.2829218457331407,0.3233970114310412,-201.4551722811278,-196.4334532680941,LR,control
835,ind_LR,0.44903515037875297,0.08155640181430557,0.22837490447033024,0.2855808148568555,-199.02329655432715,-194.23439824498226,LR,control
836,ind_LR,0.5476864756736537,0.08991710167655058,0.21002754081934977,0.2998618042974973,-207.98030705288735,-203.02563342393094,LR,control
837,ind_LR,0.3514566707875836,0.06790124931973296,0.21375740019633224,0.26057868162943215,-246.1421786017203,-241.0769796154138,LR,control
838,ind_LR,0.39078273779753714,0.07203153748181691,0.20823535244824154,0.2683869174937872,-269.5877284699834,-264.29894667170066,LR,control
839,ind_LR,0.24741936162612144,0.08077268684626686,0.22727292989354847,0.2842053603404884,-224.9665928260931,-219.9448738130594,LR,control
840,ind_LR,0.4518700617070345,0.09663537220256033,0.24167028170702215,0.3108623042482963,-222.6706119931496,-217.52119003614285,LR,control
841,ind_LR,0.23219221049369243,0.112290728069302,0.2746888048236621,0.3350980872361136,-197.17308658213565,-192.12950942803758,LR,control
842,ind_LR,0.3922760039915436,0.07358037788862379,0.22127599092241657,0.27125703288324854,-230.84392042101294,-225.8443010803524,LR,control
843,ind_LR,0.47508991229290165,0.017976074496213048,0.09795835796280257,0.1340748839127338,-337.59065599180497,-332.70535347882435,LR,control
