,fit,vac,mse,rmse,mae,aic,bic,model,group
3053,ind_LaR,0.12260539856143182,0.08280769277879318,0.24263236692677984,0.28776325821548726,-300.87799218562054,-275.209719810344,LaR,cocaine
3054,ind_LaR,0.05665456295992499,0.13860904845587024,0.3313386652825496,0.37230236160393915,-211.22735752321609,-186.4450458032588,LaR,cocaine
3055,ind_LaR,0.1169950150846163,0.08656953483730112,0.23379423721477388,0.29422701241949406,-224.23392438538062,-200.8778457341693,LaR,cocaine
3056,ind_LaR,0.08550196235432295,0.1845356116248264,0.40350442739880327,0.4295760836275995,-178.0298867940631,-153.2475750741058,LaR,cocaine
3057,ind_LaR,0.3155972689992288,0.10680140044224323,0.30491161600442274,0.3268048354021758,-225.80948213677513,-201.58735119671283,LaR,cocaine
3058,ind_LaR,0.16235424657674258,0.1356287035763192,0.3242648037323277,0.36827802483493255,-185.77909325367926,-162.15433793412083,LaR,cocaine
3059,ind_LaR,0.19722803598862815,0.04213272624993842,0.15925198411731264,0.2052625787861451,-346.19700688661004,-321.4926177313408,LaR,cocaine
3060,ind_LaR,0.18521931750197984,0.17289676963861564,0.38305891115595003,0.4158085733106229,-185.58702610564453,-160.80471438568725,LaR,cocaine
3061,ind_LaR,0.18990664340884478,0.09273628382805683,0.25290636955210877,0.304526326986776,-231.68952452701436,-207.80388137559663,LaR,cocaine
3062,ind_LaR,0.18268534450326257,0.078760121852293,0.22091548132748873,0.28064233795401045,-218.34540846126941,-195.5520130228901,LaR,cocaine
3063,ind_LaR,0.10869725865077473,0.15006624495659485,0.3532242491367162,0.38738384705172574,-171.6678449333086,-148.22131325941578,LaR,cocaine
3064,ind_LaR,0.12808703150961953,0.11914952443698179,0.30059351167343407,0.34518042302103663,-267.0683929434533,-240.98783474389512,LaR,cocaine
3065,ind_LaR,0.5348331086707666,0.10584339093433807,0.30228530402697634,0.3253358125604036,-247.00377712311837,-222.06761550292737,LaR,cocaine
3066,ind_LaR,0.10568303513652466,0.12371230557959866,0.31679644336424206,0.35172760139005105,-201.4286351576277,-177.54299200621,LaR,cocaine
3067,ind_LaR,0.32395769216601555,0.047640212872760095,0.18732501125352727,0.21826638053708614,-304.67227501117264,-280.701323164164,LaR,cocaine
3068,ind_LaR,0.02192894032889059,0.09043030882958246,0.209570997084991,0.3007163261773169,-260.768392001047,-235.98608028108973,LaR,cocaine
3069,ind_LaR,0.19483511951515375,0.12413900513825277,0.3150552169097827,0.3523336559828663,-198.98074653416208,-175.18122844188974,LaR,cocaine
3070,ind_LaR,0.31135123929843345,0.14239672694137584,0.34988524067206866,0.3773549084633402,-223.6931448886029,-198.31061079815754,LaR,cocaine
3071,ind_LaR,0.24288749920336938,0.16702884291821682,0.3919128192300162,0.40869162325427816,-198.54024109658522,-173.37812618621456,LaR,cocaine
3072,ind_LaR,0.021557444516626778,0.14882467421992304,0.32716428276253956,0.38577801158169067,-172.4986348959539,-149.05210322206108,LaR,cocaine
3073,ind_LaR,0.04864074200185353,0.09103679637883887,0.2614906946565159,0.3017230458199023,-238.42459032705062,-214.36913081689346,LaR,cocaine
3074,ind_LaR,0.0727768780581376,0.10702630733443318,0.26987158070766853,0.3271487541385924,-230.0495479099046,-205.6637760980936,LaR,cocaine
3075,ind_LaR,0.10773860331703422,0.09453217277830267,0.253877322501997,0.3074608475534774,-267.4166210188851,-242.25450610851442,LaR,cocaine
3076,ind_LaR,0.09115857647504033,0.14310125371613888,0.33852913180173877,0.37828726348654523,-176.42028313390404,-152.97375146001121,LaR,control
3077,ind_LaR,0.023769511300941182,0.1228506598764545,0.31453453848185053,0.35050058470201517,-149.7428646903731,-128.30462497830817,LaR,control
