,fit,vac,mse,rmse,mae,depth,ests,group
2243,RF,0.9781718605666635,0.0021256805909910226,0.046105103741245636,0.03381081081081145,100,250,control
2244,RF,0.951993800001554,0.005513520446846927,0.07425308375311376,0.04716864864864987,100,250,control
2245,RF,0.9400039989151617,0.006984271754955013,0.08357195555301439,0.06169189189189211,100,250,control
2246,RF,0.96782225511041,0.005732680057657713,0.07571446399240843,0.0460443243243257,100,250,control
2247,RF,0.9725912955172414,0.0037627873441442197,0.061341562941811485,0.0412209009009022,100,250,control
2248,RF,0.9758693470622736,0.0030848414414414434,0.05554134893429798,0.037388468468469035,100,250,control
2249,RF,0.9711688513995782,0.0010548554666666829,0.032478538554970154,0.019144504504505108,100,250,control
2250,RF,0.9687111083003018,0.005679562363963978,0.07536287125610315,0.0435873873873876,100,250,control
2251,RF,0.9997311519179505,3.686829549549063e-05,0.006071926835485638,0.0028893693693708435,100,250,control
2252,RF,0.9509134868961572,0.011128590990991104,0.10549213710505208,0.06272360360360497,100,250,control
2253,RF,0.894209826274108,0.019326189578378526,0.13901866629477685,0.10225873873874024,100,250,control
2254,RF,0.9453918693994632,0.004902106421621667,0.07001504425208675,0.03716504504504665,100,250,control
2255,RF,0.9804435929501266,0.003407268309909901,0.05837181091854099,0.03859783783783833,100,250,control
2256,RF,0.9575547732767702,0.003951515476190475,0.06286108077491569,0.039702380952380954,10,10,cocaine
2257,RF,0.9344250222706376,0.010640989142857141,0.1031551702187396,0.06413285714285716,10,10,cocaine
2258,RF,0.914407848876856,0.008475514285714286,0.09206255637181865,0.05708571428571429,10,10,cocaine
2259,RF,0.9444353511298023,0.01143985714285714,0.10695726783560405,0.05458571428571432,10,10,cocaine
2260,RF,0.9800845873634766,0.003200945238095239,0.056576896681377276,0.028254761904761925,10,10,cocaine
2261,RF,0.959626830526311,0.005795308730158729,0.07612692513269355,0.0381452380952381,10,10,cocaine
2262,RF,0.9562203040308697,0.0032792499999999996,0.05726473609473809,0.037450000000000004,10,10,cocaine
2263,RF,0.9351153946457984,0.013675085714285712,0.11694052212251198,0.061728571428571466,10,10,cocaine
2264,RF,0.9382296552347961,0.007928337206349206,0.08904121071924621,0.05851523809523809,10,10,cocaine
2265,RF,0.9271737721989537,0.007741226999999998,0.08798424290746609,0.05719285714285714,10,10,cocaine
2266,RF,0.9869054991012112,0.002347735714285715,0.048453438621894676,0.024092857142857183,10,10,cocaine
2267,RF,0.9372533201178324,0.00769169642857143,0.08770231712202038,0.05357142857142857,10,10,cocaine
2268,RF,1.0,1.5062792671969485e-32,1.227305694273822e-16,7.0553681944371e-17,10,10,cocaine
2269,RF,0.9868664820349863,0.0018009142857142852,0.0424371804637665,0.02250000000000004,10,10,cocaine
2270,RF,0.9690222994369629,0.0020898214285714287,0.04571456473129137,0.03130714285714285,10,10,cocaine
2271,RF,0.9079869748800754,0.011965007142857143,0.10938467508228537,0.05566428571428572,10,10,cocaine
2272,RF,0.9719848762865331,0.004084535714285713,0.06391037250936434,0.04226428571428571,10,10,cocaine
2273,RF,0.9338579782676315,0.01404733571428571,0.11852145676748034,0.058864285714285765,10,10,cocaine
2274,RF,0.9819942048472281,0.0038725500000000006,0.06222981600487021,0.017464285714285765,10,10,cocaine
2275,RF,0.913024008842988,0.013585512698412692,0.11655690755340369,0.07005714285714286,10,10,cocaine
2276,RF,0.9507791103499302,0.004632785714285715,0.06806457018365514,0.042579365079365085,10,10,cocaine
2277,RF,0.9496798383419505,0.006097904761904761,0.07808908221963401,0.044071428571428574,10,10,cocaine
2278,RF,0.9609488386055851,0.004701588285714283,0.06856812878965185,0.045247142857142854,10,10,cocaine
2279,RF,0.9616792835584865,0.005459630630630627,0.07388931337230457,0.04413513513513511,10,10,control
2280,RF,0.9351040119083401,0.008570350427350425,0.09257618715064056,0.05941025641025641,10,10,control
2281,RF,0.9417213135163235,0.0055850450450450435,0.07473315893928908,0.049675675675675664,10,10,control
2282,RF,0.865669391253169,0.025665048455955953,0.16020314745958006,0.10737072072072071,10,10,control
2283,RF,0.9285935108505046,0.00834350950950951,0.09134281312456667,0.05913513513513513,10,10,control
2284,RF,0.9449657892265697,0.0066213145945945955,0.08137146056569586,0.04690090090090089,10,10,control
2285,RF,0.9125448513399471,0.0105522072072072,0.10272393687552674,0.0624234234234234,10,10,control
2286,RF,0.972220530584371,0.003916261261261262,0.06258003884036237,0.03782882882882884,10,10,control
2287,RF,0.9278095195645136,0.010240081081081077,0.10119328575098784,0.06422522522522522,10,10,control
2288,RF,0.9805532104832999,0.0028631441441441443,0.053508355834805316,0.024351351351351417,10,10,control
2289,RF,0.9839287716661089,0.002973243243243243,0.05452745403228765,0.025729729729729773,10,10,control
2290,RF,0.9683229514869682,0.003084792792792793,0.0555409109827413,0.03745945945945946,10,10,control
2291,RF,0.9503093312057574,0.005706981981981978,0.07554456950689425,0.047522522522522544,10,10,control
2292,RF,0.9013657110937494,0.011482243243243241,0.10715522965886098,0.07170270270270271,10,10,control
2293,RF,0.9442982947592886,0.009923630630630629,0.09961742132092473,0.05618918918918924,10,10,control
2294,RF,0.9678630883231913,0.004411896396396395,0.06642210773828541,0.041639639639639674,10,10,control
2295,RF,0.9753251749311063,0.003154407927927927,0.05616411601661622,0.03489729729729729,10,10,control
2296,RF,0.9517703698905572,0.0017645945945945953,0.04200707791068781,0.020126126126126135,10,10,control
2297,RF,0.9628830695516987,0.006737468468468469,0.08208208372396786,0.042243243243243286,10,10,control
2298,RF,0.9996727085747321,4.488288288288262e-05,0.0066994688508032205,0.00311711711711721,10,10,control
2299,RF,0.9375179668361292,0.014165540540540537,0.11901907637240568,0.06422522522522525,10,10,control
2300,RF,0.8955973459112099,0.019072711711711706,0.13810398876104812,0.08680180180180182,10,10,control
2301,RF,0.9349917607062449,0.005835711711711708,0.07639183013720582,0.0358738738738739,10,10,control
2302,RF,0.9709240688720215,0.005065833333333334,0.07117466777817325,0.03890990990990993,10,10,control
2303,RF,0.9602837423581858,0.0036974571428571414,0.06080671955349295,0.03818571428571429,50,10,cocaine
2304,RF,0.9337284180441323,0.01075402857142857,0.10370163244341224,0.05540000000000001,50,10,cocaine
2305,RF,0.9098484769246774,0.008926992857142855,0.0944827648682174,0.061335714285714285,50,10,cocaine
2306,RF,0.9395224533680852,0.012451342857142856,0.11158558534659778,0.055671428571428636,50,10,cocaine
2307,RF,0.9646971118069078,0.005674128571428572,0.07532681176997054,0.03741428571428573,50,10,cocaine
2308,RF,0.9618635940684864,0.005474235714285713,0.07398807819024436,0.03709285714285715,50,10,cocaine
2309,RF,0.9612252236297409,0.002904364285714286,0.05389215421296764,0.03705000000000001,50,10,cocaine
2310,RF,0.9315193628968657,0.01443298571428571,0.12013736185835658,0.06210000000000003,50,10,cocaine
2311,RF,0.9380661097366296,0.00794932857142857,0.08915900723666997,0.06038571428571429,50,10,cocaine
2312,RF,0.9232315773745541,0.008160271428571427,0.09033422069499147,0.057385714285714276,50,10,cocaine
2313,RF,0.9833508374889756,0.0029850571428571425,0.05463567646563134,0.02755714285714289,50,10,cocaine
2314,RF,0.9488585169329433,0.006269092857142856,0.07917760325460008,0.04812142857142857,50,10,cocaine
2315,RF,1.0,7.401890444077006e-33,8.603423995175994e-17,4.562322741819003e-17,50,10,cocaine
2316,RF,0.9823534500454696,0.002419757142857142,0.04919102705633561,0.026285714285714336,50,10,cocaine
2317,RF,0.9683827871361829,0.002132964285714286,0.04618402630471153,0.033664285714285716,50,10,cocaine
2318,RF,0.8909374675202816,0.014182057142857144,0.1190884425242733,0.06444285714285715,50,10,cocaine
2319,RF,0.9749748839204775,0.0036486,0.06040364227428674,0.03954285714285714,50,10,cocaine
2320,RF,0.9289264193443275,0.015094707142857145,0.12286051905659989,0.056964285714285766,50,10,cocaine
2321,RF,0.976312165372865,0.005094599999999999,0.0713764667099738,0.019500000000000055,50,10,cocaine
2322,RF,0.9267105736224898,0.011447692857142857,0.10699389168145468,0.06689285714285716,50,10,cocaine
2323,RF,0.9520546369156542,0.004512730158730158,0.06717685731507658,0.044174603174603186,50,10,cocaine
2324,RF,0.9424762582247275,0.00697085,0.08349161634559484,0.04919285714285714,50,10,cocaine
2325,RF,0.9626779809538614,0.004493407142857139,0.06703288105741195,0.04373571428571428,50,10,cocaine
2326,RF,0.9556299853366587,0.006321486486486487,0.07950777626425283,0.04914414414414414,50,10,control
2327,RF,0.9326467356299951,0.008894865384615383,0.09431259398731107,0.06723076923076922,50,10,control
2328,RF,0.9403731594322792,0.005714243243243244,0.07559261368178272,0.05168468468468469,50,10,control
2329,RF,0.8691883950957756,0.02499271171171171,0.15809083373716426,0.10327027027027028,50,10,control
2330,RF,0.9400642572669031,0.00700320720720721,0.08368516718754411,0.05836036036036037,50,10,control
2331,RF,0.9604355314668482,0.004760108108108108,0.06899353671256539,0.04861261261261262,50,10,control
2332,RF,0.9157685277352171,0.010163243243243237,0.10081291208591901,0.057333333333333326,50,10,control
2333,RF,0.9634315321909568,0.005155306306306307,0.07180046174159542,0.038837837837837834,50,10,control
2334,RF,0.9120139122607398,0.012480657657657651,0.11171686380156602,0.06957657657657655,50,10,control
2335,RF,0.9661204054031258,0.004988081081081079,0.07062634834876484,0.03154054054054058,50,10,control
2336,RF,0.9860636646194347,0.002578279279279279,0.05077675924356811,0.026513513513513554,50,10,control
2337,RF,0.9698439330956816,0.002936675675675675,0.05419110328896871,0.03539639639639639,50,10,control
2338,RF,0.9462898367500101,0.00616862162162162,0.07854057309201162,0.04227927927927928,50,10,control
2339,RF,0.9076564156931131,0.010749927927927925,0.10368185920366169,0.07574774774774773,50,10,control
2340,RF,0.9701929534405397,0.005310324324324323,0.07287197214515553,0.039891891891891934,50,10,control
2341,RF,0.9357137082828598,0.008825504504504502,0.09394415630843944,0.056675675675675684,50,10,control
2342,RF,0.9728388207319153,0.0034722612612612604,0.058925896355178684,0.0373063063063063,50,10,control
2343,RF,0.960345921673993,0.0014508378378378375,0.03808986529036087,0.02127027027027029,50,10,control
2344,RF,0.9564587935930506,0.007903603603603601,0.08890221371599023,0.05061261261261264,50,10,control
2345,RF,0.9997274980264931,3.736936936936916e-05,0.006113049105754767,0.0028288288288289194,50,10,control
2346,RF,0.9530614740556201,0.010641612612612613,0.10315819217402278,0.04932432432432437,50,10,control
2347,RF,0.8412646635611162,0.028998432432432424,0.1702892610602102,0.10767567567567571,50,10,control
2348,RF,0.934440695438706,0.005885180180180179,0.07671492801391512,0.033306306306306356,50,10,control
2349,RF,0.9790723825917829,0.0036461711711711703,0.06038353394072899,0.036549549549549545,50,10,control
2350,RF,0.9604186249820245,0.0036848999999999988,0.06070337717129088,0.0395857142857143,100,10,cocaine
2351,RF,0.9561346995571277,0.007118114285714283,0.08436891777019712,0.04782857142857144,100,10,cocaine
2352,RF,0.9097534764838873,0.008936399999999999,0.0945325340821878,0.05829999999999999,100,10,cocaine
2353,RF,0.9412487050906556,0.01209593571428571,0.10998152442244884,0.04682142857142862,100,10,cocaine
2354,RF,0.9721485651027241,0.004476478571428571,0.0669064912503157,0.031250000000000014,100,10,cocaine
2355,RF,0.949095494331718,0.007307014285714284,0.08548107559989103,0.03931428571428571,100,10,cocaine
2356,RF,0.9661544267024043,0.0025351500000000003,0.05035027308764075,0.03416428571428571,100,10,cocaine
2357,RF,0.9449192631945709,0.011608821428571425,0.10774424081393597,0.05735000000000005,100,10,cocaine
2358,RF,0.9405570863888164,0.007629607142857142,0.08734762242246288,0.05536428571428571,100,10,cocaine
2359,RF,0.9248850271084755,0.007984514285714285,0.08935610939221943,0.05694285714285713,100,10,cocaine
2360,RF,0.982435330357015,0.0031491999999999996,0.05611773338259484,0.02787142857142861,100,10,cocaine
2361,RF,0.9423498244488515,0.007066949999999999,0.08406515330385117,0.05069285714285714,100,10,cocaine
2362,RF,0.9999979753692421,4.5e-07,0.0006708203932499369,0.00015000000000007274,100,10,cocaine
2363,RF,0.9798872690797077,0.002757928571428571,0.0525159839613481,0.025714285714285755,100,10,cocaine
2364,RF,0.9666985616115952,0.0022465857142857145,0.047398161507443665,0.033071428571428564,100,10,cocaine
2365,RF,0.8968072149870254,0.013418778571428572,0.11583945170549009,0.059107142857142844,100,10,cocaine
2366,RF,0.9750524376568498,0.0036372928571428566,0.060309973115089816,0.04153571428571428,100,10,cocaine
2367,RF,0.9378987879814608,0.013189142857142854,0.11484399356145211,0.05577142857142861,100,10,cocaine
2368,RF,0.9825489349280658,0.003753242857142857,0.06126371566549695,0.02162857142857148,100,10,cocaine
2369,RF,0.9164794935902271,0.013045771428571428,0.11421808713409373,0.06545714285714287,100,10,cocaine
2370,RF,0.9541996835412542,0.004310833333333332,0.06565693667338839,0.04505555555555556,100,10,cocaine
2371,RF,0.9376542958042707,0.007555185714285714,0.08692057129521016,0.0497,100,10,cocaine
2372,RF,0.9455308199723709,0.00655785,0.08098055322112833,0.047792857142857144,100,10,cocaine
2373,RF,0.9639665665564163,0.005133756756756756,0.0716502390558242,0.04363063063063063,100,10,control
2374,RF,0.9496794157346162,0.00664548076923077,0.0815198182605357,0.05740384615384615,100,10,control
2375,RF,0.9278217236408243,0.006917090090090088,0.08316904526378843,0.05269369369369371,100,10,control
2376,RF,0.8555912433447275,0.027590567567567562,0.16610408654686243,0.10617117117117117,100,10,control
2377,RF,0.9528534830400491,0.005508846846846847,0.07422160633432051,0.0472972972972973,100,10,control
2378,RF,0.9440711176028055,0.006728954954954956,0.0820302075759592,0.053801801801801795,100,10,control
2379,RF,0.9040935552773132,0.01157192792792793,0.1075728958796217,0.06331531531531533,100,10,control
2380,RF,0.9702281897602004,0.004197135135135135,0.06478530030134255,0.03960360360360363,100,10,control
2381,RF,0.9006748555910471,0.01408908108108108,0.11869743502317597,0.07079279279279278,100,10,control
2382,RF,0.9683803422747068,0.004655351351351351,0.06823013521422445,0.024990990990991047,100,10,control
2383,RF,0.9860511983755978,0.0025805855855855855,0.05079946442223171,0.022837837837837882,100,10,control
2384,RF,0.9677437369712968,0.003141198198198198,0.056046393266634006,0.03817117117117116,100,10,control
2385,RF,0.9508312803121262,0.005647036036036034,0.07514676331044494,0.048783783783783785,100,10,control
2386,RF,0.9223479083197718,0.009039657657657655,0.09507711426866959,0.0654954954954955,100,10,control
2387,RF,0.941558576489006,0.010411729729729728,0.10203788379680229,0.05248648648648654,100,10,control
2388,RF,0.9616428514420203,0.005265837837837835,0.07256609289356727,0.04057657657657658,100,10,control
2389,RF,0.9569092412712847,0.0055086846846846855,0.07422051390744129,0.042612612612612594,100,10,control
2390,RF,0.9738650905693259,0.0009562072072072062,0.030922600265941513,0.018189189189189214,100,10,control
2391,RF,0.9531774949262444,0.008499225225225225,0.09219124267101092,0.04308108108108112,100,10,control
2392,RF,0.9994090097025873,8.10450450450447e-05,0.00900250215468148,0.0030270270270271018,100,10,control
2393,RF,0.9297302785445816,0.015931117117117113,0.12621852921468033,0.05771171171171175,100,10,control
2394,RF,0.8581445320517799,0.025914747747747744,0.16098058189653727,0.09871171171171174,100,10,control
2395,RF,0.9280284273264998,0.0064608018018018,0.08037911296973735,0.036837837837837874,100,10,control
2396,RF,0.9762701579449151,0.004134396396396395,0.06429927212960031,0.04144144144144145,100,10,control
2397,RF,0.9612348942879936,0.0036089079263492063,0.060074186855497314,0.03842857142857147,10,50,cocaine
2398,RF,0.9479246755515334,0.00845037209701976,0.09192590547293923,0.056839897959183816,10,50,cocaine
2399,RF,0.9361544852648873,0.006322116749206351,0.07951173969425113,0.05459152380952382,10,50,cocaine
2400,RF,0.9490552610546903,0.010488692857142856,0.1024143195902939,0.05559000000000028,10,50,cocaine
2401,RF,0.9780202148762864,0.0035327457085714284,0.059436905274176485,0.031127142857142864,10,50,cocaine
2402,RF,0.9664249250360918,0.004819485999999998,0.06942251796067324,0.03480142857142866,10,50,cocaine
2403,RF,0.9713356980375528,0.0021470549333333353,0.046336324124096585,0.033507238095238125,10,50,cocaine
2404,RF,0.9424036135097893,0.012139019999999999,0.11017722087618656,0.06359428571428591,10,50,cocaine
2405,RF,0.9484109108396068,0.006621554349206348,0.08137293376305384,0.05769142857142859,10,50,cocaine
2406,RF,0.9433680687988052,0.006019817970999352,0.07758748591750704,0.0536027653061225,10,50,cocaine
2407,RF,0.9873915656614708,0.0022605880000000013,0.047545641230295775,0.02421714285714305,10,50,cocaine
2408,RF,0.9553541297485477,0.005472839063492067,0.07397863923790479,0.047008095238095265,10,50,cocaine
2409,RF,0.9999999035890115,2.1428571428600016e-08,0.00014638501094237763,2.1428571428878146e-05,10,50,cocaine
2410,RF,0.9880727812413737,0.0016355022857142865,0.04044134376741562,0.022480000000000236,10,50,cocaine
2411,RF,0.9734854169051477,0.0017887300514285729,0.04229338070465132,0.030274190476190524,10,50,cocaine
2412,RF,0.9174538421055173,0.010733973451428562,0.10360489105939237,0.05805228571428567,10,50,cocaine
2413,RF,0.979271468697066,0.0030221685714285707,0.0549742537141576,0.03713142857142863,10,50,cocaine
2414,RF,0.9465705215388124,0.011347427873015877,0.10652430648925097,0.05514190476190493,10,50,cocaine
2415,RF,0.9889820024792313,0.0023696674285714286,0.04867922995047712,0.01582857142857162,10,50,cocaine
2416,RF,0.9270257259426103,0.011398466561587304,0.10676360129551318,0.06204090476190492,10,50,cocaine
2417,RF,0.9634175521907983,0.0034432258906525546,0.05867900723983454,0.04217037037037033,10,50,cocaine
2418,RF,0.9568689359329153,0.005226714547301588,0.07229602027291397,0.04515828571428572,10,50,cocaine
2419,RF,0.9620566279265023,0.004568215317836093,0.06758857387041166,0.04683526530612251,10,50,cocaine
2420,RF,0.9691108286553818,0.004400843243243252,0.06633885168770448,0.04360000000000006,10,50,control
2421,RF,0.9434467941788802,0.0074685786583987505,0.0864209387729545,0.06337620879120887,10,50,control
2422,RF,0.9517919701045385,0.004619939719719725,0.06797013844122818,0.05119879879879889,10,50,control
2423,RF,0.8956072211985902,0.019945161801801812,0.14122734084376798,0.10452972972972978,10,50,control
2424,RF,0.9572239076421127,0.004998183465097749,0.07069783211031119,0.05145465465465468,10,50,control
2425,RF,0.9620823894861895,0.004561970170170171,0.06754235834030502,0.045227027027027016,10,50,control
2426,RF,0.948229903810314,0.006246502241441441,0.07903481664077826,0.05544540540540542,10,50,control
2427,RF,0.9710407100488201,0.004082588608608609,0.0638951375975403,0.04239399399399403,10,50,control
2428,RF,0.9333816767409913,0.009449681281281284,0.09720947115009568,0.06653573573573583,10,50,control
2429,RF,0.9816988741999384,0.0026944684684684743,0.05190826975028617,0.02340900900900929,10,50,control
2430,RF,0.9902499753886445,0.0018037945945945971,0.04247110305365987,0.020763963963964252,10,50,control
2431,RF,0.9764276247569003,0.0022955387787787817,0.04791178121066657,0.0354900900900902,10,50,control
2432,RF,0.9463920584508599,0.006156881441441453,0.07846579790865223,0.04637837837837867,10,50,control
2433,RF,0.9347505555471117,0.007595837117117123,0.08715409982965301,0.06331171171171175,10,50,control
2434,RF,0.9614647507931872,0.006865311891891893,0.08285717767273933,0.05175315315315337,10,50,control
2435,RF,0.9761313697010686,0.0032767904104104143,0.05724325646231541,0.03737837837837855,10,50,control
2436,RF,0.9755000211922271,0.0031320557357357426,0.055964772274491946,0.03730330330330342,10,50,control
2437,RF,0.9696053507509436,0.0011120598198198243,0.033347560927597455,0.019783783783783964,10,50,control
2438,RF,0.969981093194796,0.005449034594594596,0.0738175764611288,0.041998198198198354,10,50,control
2439,RF,0.9997131555407516,3.9336216216216986e-05,0.006271859071775847,0.0028864864864868766,10,50,control
2440,RF,0.947373267028026,0.011931207767767767,0.10923006805714151,0.06278558558558577,10,50,control
2441,RF,0.8864071262567466,0.02075161931771772,0.144054223533077,0.10755855855855874,10,50,control
2442,RF,0.9403842774058909,0.005351631951951954,0.07315484913491349,0.03740900900900927,10,50,control
2443,RF,0.9780259100828801,0.003828495695695701,0.061874838954907196,0.039048648648648814,10,50,control
2444,RF,0.9646286477277112,0.0032929602857142875,0.05738432090488035,0.03809000000000007,50,50,cocaine
2445,RF,0.9551132511716354,0.0072838668571428575,0.08534557315492619,0.05729428571428583,50,50,cocaine
2446,RF,0.9277016349319269,0.007159135714285712,0.08461167599265312,0.05328714285714284,50,50,cocaine
2447,RF,0.942353855905048,0.01186840314285714,0.10894220092717578,0.058912857142857405,50,50,cocaine
2448,RF,0.975093808780059,0.004003098285714285,0.06327004256134403,0.0315,50,50,cocaine
2449,RF,0.9758217237538529,0.003470635999999997,0.05891210401946273,0.031408571428571494,50,50,cocaine
2450,RF,0.9707377368482893,0.0021918442857142865,0.04681713666718936,0.032915714285714305,50,50,cocaine
2451,RF,0.9485437145275365,0.010844931714285716,0.10413900188827295,0.05890428571428592,50,50,cocaine
2452,RF,0.9515539883992342,0.006218134571428573,0.07885514930192304,0.056355714285714315,50,50,cocaine
2453,RF,0.9348212399586662,0.006928322285714286,0.083236544172102,0.05720571428571432,50,50,cocaine
2454,RF,0.9882390447969888,0.002108642000000002,0.045919952090567366,0.023827142857143064,50,50,cocaine
2455,RF,0.95580252848427,0.00541787285714286,0.07360620121391173,0.04563285714285717,50,50,cocaine
2456,RF,0.9999996786300385,7.142857142858108e-08,0.00026726124191244247,5.71428571431601e-05,50,50,cocaine
2457,RF,0.9872013021478362,0.001755002571428573,0.041892750821933056,0.023415714285714515,50,50,cocaine
2458,RF,0.9743589067667299,0.001729802571428572,0.04159089529486678,0.029675714285714333,50,50,cocaine
2459,RF,0.9242042183054545,0.009856181428571429,0.09927830290940427,0.05572999999999996,50,50,cocaine
2460,RF,0.974857864493725,0.0036656611428571412,0.06054470367304758,0.041945714285714315,50,50,cocaine
2461,RF,0.9501955207847568,0.010577545428571433,0.10284719455858499,0.05525285714285733,50,50,cocaine
2462,RF,0.9847345548408646,0.003283176285714286,0.05729900772015416,0.020772857142857377,50,50,cocaine
2463,RF,0.9268466185295254,0.011426442857142853,0.10689454082011322,0.06848857142857148,50,50,cocaine
2464,RF,0.9667977171712197,0.0031250768253968234,0.055902386580510346,0.04086031746031743,50,50,cocaine
2465,RF,0.9529861711366416,0.005697236285714285,0.07548003898855833,0.04653571428571429,50,50,cocaine
2466,RF,0.9587908861174039,0.004961396285714292,0.07043717971152942,0.04852142857142863,50,50,cocaine
2467,RF,0.9661654490890385,0.0048204774774774865,0.06942965848596323,0.04681981981981994,50,50,control
2468,RF,0.9408389206324314,0.00781298192307693,0.08839107377488369,0.06531346153846161,50,50,control
2469,RF,0.9474815986674384,0.005033017297297299,0.07094376151077203,0.050088288288288346,50,50,control
2470,RF,0.8978942636131533,0.01950820216216216,0.13967176580169008,0.10563783783783788,50,50,control
2471,RF,0.9542360677842343,0.005347298378378377,0.073125223954381,0.05159819819819822,50,50,control
2472,RF,0.9665704546926388,0.004021998918918915,0.06341923145954163,0.04650270270270269,50,50,control
2473,RF,0.9480372365103595,0.006269749189189193,0.07918174782858227,0.0543423423423424,50,50,control
2474,RF,0.9755549181180113,0.0034461899099099075,0.058704258021968964,0.04050630630630632,50,50,control
2475,RF,0.942637457926377,0.008136766486486485,0.09020402699706086,0.06281261261261269,50,50,control
2476,RF,0.9809062068340498,0.0028111726126126193,0.0530204923837248,0.02351351351351383,50,50,control
2477,RF,0.9875048890172637,0.002311646846846844,0.0480795886717726,0.02247927927927953,50,50,control
2478,RF,0.9758963834170048,0.0023472724324324333,0.04844865769484675,0.03526666666666676,50,50,control
2479,RF,0.9517409935204573,0.005542555315315325,0.07444833990973422,0.04552972972972997,50,50,control
2480,RF,0.9305631241599653,0.00808330558558559,0.08990720541528131,0.06363063063063068,50,50,control
2481,RF,0.9671621461089778,0.00585028288288289,0.07648714194479285,0.04289549549549578,50,50,control
2482,RF,0.9711056726265326,0.003966740180180186,0.06298206236842507,0.03863783783783803,50,50,control
2483,RF,0.9727963602698942,0.003477689369369373,0.05897193713427916,0.038111711711711835,50,50,control
2484,RF,0.9679135832692979,0.0011739571171171211,0.03426305761482943,0.01905405405405424,50,50,control
2485,RF,0.9623425868440503,0.0068355769369369355,0.08267754796156533,0.0446918918918921,50,50,control
2486,RF,0.9997210914709347,3.824792792792867e-05,0.00618449091905944,0.0028864864864868766,50,50,control
2487,RF,0.9434359932138611,0.012823842162162159,0.11324240443474413,0.06293333333333352,50,50,control
2488,RF,0.8872858753904522,0.020591085765765762,0.14349594337738528,0.10109369369369388,50,50,control
2489,RF,0.9459396923840283,0.004852929009009014,0.06966296727106171,0.03446126126126155,50,50,control
2490,RF,0.9781663901098814,0.003804020180180183,0.061676739377014594,0.03746306306306322,50,50,control
2491,RF,0.9658203380110765,0.0031820177142857153,0.05640937612033761,0.038320000000000055,100,50,cocaine
2492,RF,0.9509403552505081,0.007961011428571427,0.08922450015870881,0.056848571428571554,100,50,cocaine
2493,RF,0.9329633493987711,0.006638109714285713,0.08147459551471067,0.054634285714285725,100,50,cocaine
2494,RF,0.9569196915705172,0.008869534571428571,0.0941782064568474,0.05205000000000027,100,50,cocaine
2495,RF,0.9802419283625722,0.0031756562857142845,0.05635296164102011,0.029644285714285706,100,50,cocaine
2496,RF,0.9696744372459772,0.004353039428571429,0.06597756761636055,0.035568571428571505,100,50,cocaine
2497,RF,0.9709955010787698,0.0021725368571428602,0.046610480121351036,0.03400714285714289,100,50,cocaine
2498,RF,0.9531601644281743,0.009871968285714286,0.09935777919073215,0.058121428571428775,100,50,cocaine
2499,RF,0.9511000085860931,0.006276403714285715,0.07922375725933298,0.0536214285714286,100,50,cocaine
2500,RF,0.9359574205158916,0.006807549428571429,0.08250787494882794,0.056044285714285755,100,50,cocaine
2501,RF,0.988092507880854,0.002134914857142859,0.04620513886076807,0.024700000000000187,100,50,cocaine
2502,RF,0.9542055808687561,0.005613632,0.07492417500379968,0.04750857142857146,100,50,cocaine
2503,RF,0.9999999190147697,1.799999999999958e-08,0.00013416407864998581,3.0000000000305996e-05,100,50,cocaine
2504,RF,0.9864483918510686,0.0018582442857142869,0.04310735767492931,0.02345000000000013,100,50,cocaine
2505,RF,0.9733937387087055,0.001794914857142858,0.042366435501973235,0.03056285714285717,100,50,cocaine
2506,RF,0.9141589441135598,0.01116242885714285,0.10565239636251915,0.05816428571428568,100,50,cocaine
2507,RF,0.9771866968851652,0.003326123142857142,0.05767255103476126,0.0411671428571429,100,50,cocaine
2508,RF,0.9451015209544553,0.011659416285714284,0.10797877701527409,0.05517857142857164,100,50,cocaine
2509,RF,0.9866922382458021,0.002862132571428573,0.053498902525459094,0.01956857142857171,100,50,cocaine
2510,RF,0.939157152511175,0.009503556857142855,0.09748618803267904,0.059441428571428645,100,50,cocaine
2511,RF,0.9643938416089446,0.003351335238095238,0.05789071806512023,0.04223492063492061,100,50,cocaine
2512,RF,0.9540042891247486,0.005573858571428571,0.07465827865299716,0.04476428571428573,100,50,cocaine
2513,RF,0.9655735849403617,0.0041447891428571465,0.06438003683485391,0.04401142857142863,100,50,cocaine
2514,RF,0.972704260777328,0.0038888796396396507,0.06236088228721312,0.04070810810810823,100,50,control
2515,RF,0.941252528997642,0.007758359615384626,0.08808155093653056,0.06482884615384622,100,50,control
2516,RF,0.9556326429833445,0.0042518749549549616,0.06520640271441878,0.04825765765765773,100,50,control
2517,RF,0.9009178331102696,0.018930522522522523,0.13758823540740148,0.10458738738738745,100,50,control
2518,RF,0.9585181831366837,0.0048469535135135175,0.06962006545180432,0.049459459459459475,100,50,control
2519,RF,0.9660346467231455,0.004086463423423421,0.06392545207836563,0.044922522522522525,100,50,control
2520,RF,0.9482888676925999,0.006239387747747749,0.07898979521272194,0.05158738738738741,100,50,control
2521,RF,0.9718883131678203,0.003963096216216215,0.06295312713611784,0.04177657657657657,100,50,control
2522,RF,0.936362408023939,0.009026870270270273,0.09500984301781723,0.06749729729729738,100,50,control
2523,RF,0.983598848830821,0.002414735855855862,0.04913996190328054,0.024345945945946294,100,50,control
